generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
03FAEN001.wav,03,1,03a02Fc.wav,F,happiness,0.0,2.00625,2.00625
03FAEN001.wav,03,2,03b10Ab.wav,A,fear,2.00625,4.8345,2.82825
03FAEN001.wav,03,3,03b10Ec.wav,E,disgust,4.8345,8.0365,3.202
03FAEN001.wav,03,4,03b10Nc.wav,N,neutral,8.0365,10.254188,2.217687
03FFWT002.wav,03,1,03a07Fa.wav,F,happiness,0.0,2.133812,2.133812
03FFWT002.wav,03,2,03a07Fb.wav,F,happiness,2.133812,4.583687,2.449875
03FFWT002.wav,03,3,03a07Wc.wav,W,anger,4.583687,6.67125,2.087563
03FFWT002.wav,03,4,03b01Td.wav,T,sadness,6.67125,10.061938,3.390687
03FTFN003.wav,03,1,03a01Fa.wav,F,happiness,0.0,1.89825,1.89825
03FTFN003.wav,03,2,03a04Ta.wav,T,sadness,1.89825,3.961813,2.063563
03FTFN003.wav,03,3,03a05Fc.wav,F,happiness,3.961813,7.158,3.196188
03FTFN003.wav,03,4,03b10Na.wav,N,neutral,7.158,9.414438,2.256438
03WFTW004.wav,03,1,03a02Wc.wav,W,anger,0.0,1.498063,1.498063
03WFTW004.wav,03,2,03a04Fd.wav,F,happiness,1.498063,3.194875,1.696813
03WFTW004.wav,03,3,03b03Tc.wav,T,sadness,3.194875,8.494188,5.299313
03WFTW004.wav,03,4,03b03Wc.wav,W,anger,8.494188,12.341625,3.847437
03WFWN005.wav,03,1,03a05Wb.wav,W,anger,0.0,2.96225,2.96225
03WFWN005.wav,03,2,03b01Fa.wav,F,happiness,2.96225,5.324438,2.362188
03WFWN005.wav,03,3,03b01Wc.wav,W,anger,5.324438,8.253687,2.92925
03WFWN005.wav,03,4,03b10Nc.wav,N,neutral,8.253687,10.471375,2.217687
03WFW006.wav,03,1,03a04Wc.wav,W,anger,0.0,2.044125,2.044125
03WFW006.wav,03,2,03a05Fc.wav,F,happiness,2.044125,5.240312,3.196188
03WFW006.wav,03,3,03b01Wa.wav,W,anger,5.240312,7.420125,2.179813
03NNNW007.wav,03,1,03a02Nc.wav,N,neutral,0.0,1.439812,1.439812
03NNNW007.wav,03,2,03b01Nb.wav,N,neutral,1.439812,3.829,2.389187
03NNNW007.wav,03,3,03b03Nb.wav,N,neutral,3.829,7.4735,3.6445
03NNNW007.wav,03,4,03b10Wb.wav,W,anger,7.4735,9.639937,2.166437
03TWW008.wav,03,1,03a05Tc.wav,T,sadness,0.0,3.497813,3.497813
03TWW008.wav,03,2,03b01Wc.wav,W,anger,3.497813,6.427062,2.92925
03TWW008.wav,03,3,03b03Wc.wav,W,anger,6.427062,10.2745,3.847437
03WNTT009.wav,03,1,03b01Wc.wav,W,anger,0.0,2.92925,2.92925
03WNTT009.wav,03,2,03b02Na.wav,N,neutral,2.92925,5.874562,2.945312
03WNTT009.wav,03,3,03b02Tb.wav,T,sadness,5.874562,11.001437,5.126875
03WNTT009.wav,03,4,03b03Tc.wav,T,sadness,11.001437,16.30075,5.299313
03FFWN010.wav,03,1,03a07Fa.wav,F,happiness,0.0,2.133812,2.133812
03FFWN010.wav,03,2,03a07Fb.wav,F,happiness,2.133812,4.583687,2.449875
03FFWN010.wav,03,3,03b01Wa.wav,W,anger,4.583687,6.7635,2.179813
03FFWN010.wav,03,4,03b10Nc.wav,N,neutral,6.7635,8.981188,2.217687
03TTWL011.wav,03,1,03a05Tc.wav,T,sadness,0.0,3.497813,3.497813
03TTWL011.wav,03,2,03b01Td.wav,T,sadness,3.497813,6.8885,3.390687
03TTWL011.wav,03,3,03b01Wa.wav,W,anger,6.8885,9.068313,2.179813
03TTWL011.wav,03,4,03b09La.wav,L,boredom,9.068313,12.181,3.112687
03NTAN012.wav,03,1,03a02Nc.wav,N,neutral,0.0,1.439812,1.439812
03NTAN012.wav,03,2,03a04Ta.wav,T,sadness,1.439812,3.503375,2.063563
03NTAN012.wav,03,3,03b02Aa.wav,A,fear,3.503375,6.588188,3.084812
03NTAN012.wav,03,4,03b10Na.wav,N,neutral,6.588188,8.844625,2.256438
03NTWT013.wav,03,1,03a02Nc.wav,N,neutral,0.0,1.439812,1.439812
03NTWT013.wav,03,2,03a02Ta.wav,T,sadness,1.439812,3.1755,1.735688
03NTWT013.wav,03,3,03a05Wa.wav,W,anger,3.1755,6.61625,3.44075
03NTWT013.wav,03,4,03b01Td.wav,T,sadness,6.61625,10.006937,3.390687
03ANN014.wav,03,1,03a04Ad.wav,A,fear,0.0,1.504875,1.504875
03ANN014.wav,03,2,03a04Nc.wav,N,neutral,1.504875,3.066187,1.561313
03ANN014.wav,03,3,03b02Na.wav,N,neutral,3.066187,6.0115,2.945312
03FNTN015.wav,03,1,03a07Fa.wav,F,happiness,0.0,2.133812,2.133812
03FNTN015.wav,03,2,03b01Nb.wav,N,neutral,2.133812,4.523,2.389187
03FNTN015.wav,03,3,03b02Tb.wav,T,sadness,4.523,9.649875,5.126875
03FNTN015.wav,03,4,03b03Nb.wav,N,neutral,9.649875,13.294375,3.6445
03NWNW016.wav,03,1,03a02Nc.wav,N,neutral,0.0,1.439812,1.439812
03NWNW016.wav,03,2,03a02Wc.wav,W,anger,1.439812,2.937875,1.498063
03NWNW016.wav,03,3,03b03Nb.wav,N,neutral,2.937875,6.582375,3.6445
03NWNW016.wav,03,4,03b10Wb.wav,W,anger,6.582375,8.748812,2.166437
03LW017.wav,03,1,03a04Lc.wav,L,boredom,0.0,1.931,1.931
03LW017.wav,03,2,03b01Wc.wav,W,anger,1.931,4.86025,2.92925
03TFW018.wav,03,1,03a05Tc.wav,T,sadness,0.0,3.497813,3.497813
03TFW018.wav,03,2,03a07Fb.wav,F,happiness,3.497813,5.947688,2.449875
03TFW018.wav,03,3,03b10Wb.wav,W,anger,5.947688,8.114125,2.166437
03FFWT019.wav,03,1,03a01Fa.wav,F,happiness,0.0,1.89825,1.89825
03FFWT019.wav,03,2,03a02Fc.wav,F,happiness,1.89825,3.9045,2.00625
03FFWT019.wav,03,3,03a05Wa.wav,W,anger,3.9045,7.34525,3.44075
03FFWT019.wav,03,4,03b02Tb.wav,T,sadness,7.34525,12.472125,5.126875
03LNWN020.wav,03,1,03a04Lc.wav,L,boredom,0.0,1.931,1.931
03LNWN020.wav,03,2,03a05Nd.wav,N,neutral,1.931,5.099,3.168
