generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
14TWLE001.wav,14,1,14a04Tb.wav,T,sadness,0.0,2.225563,2.225563
14TWLE001.wav,14,2,14a07Wc.wav,W,anger,2.225563,4.289062,2.0635
14TWLE001.wav,14,3,14b03Lb.wav,L,boredom,4.289062,7.869187,3.580125
14TWLE001.wav,14,4,14b09Ea.wav,E,disgust,7.869187,12.112813,4.243625
14WLA002.wav,14,1,14a04Wb.wav,W,anger,0.0,1.736813,1.736813
14WLA002.wav,14,2,14a07Ld.wav,L,boredom,1.736813,4.028937,2.292125
14WLA002.wav,14,3,14b02Aa.wav,A,fear,4.028937,6.869187,2.84025
14AFWA003.wav,14,1,14a05Aa.wav,A,fear,0.0,2.587625,2.587625
14AFWA003.wav,14,2,14a05Fa.wav,F,happiness,2.587625,5.833813,3.246188
14AFWA003.wav,14,3,14b03Wb.wav,W,anger,5.833813,9.72,3.886188
14AFWA003.wav,14,4,14b09Ac.wav,A,fear,9.72,12.007688,2.287688
14FNLT004.wav,14,1,14a02Fd.wav,F,happiness,0.0,1.681688,1.681688
14FNLT004.wav,14,2,14a02Nc.wav,N,neutral,1.681688,3.1125,1.430813
14FNLT004.wav,14,3,14b10Lb.wav,L,boredom,3.1125,5.25,2.1375
14FNLT004.wav,14,4,14b10Tc.wav,T,sadness,5.25,8.661437,3.411437
14TAEL005.wav,14,1,14a02Tb.wav,T,sadness,0.0,2.137375,2.137375
14TAEL005.wav,14,2,14b03Ad.wav,A,fear,2.137375,5.640187,3.502813
14TAEL005.wav,14,3,14b03Ed.wav,E,disgust,5.640187,10.69025,5.050063
14TAEL005.wav,14,4,14b10Lb.wav,L,boredom,10.69025,12.82775,2.1375
14WFWA006.wav,14,1,14a07Wc.wav,W,anger,0.0,2.0635,2.0635
14WFWA006.wav,14,2,14b01Fc.wav,F,happiness,2.0635,4.604375,2.540875
14WFWA006.wav,14,3,14b02Wb.wav,W,anger,4.604375,7.3525,2.748125
14WFWA006.wav,14,4,14b09Ac.wav,A,fear,7.3525,9.640187,2.287688
14WFNW007.wav,14,1,14a04Wb.wav,W,anger,0.0,1.736813,1.736813
14WFNW007.wav,14,2,14a05Fa.wav,F,happiness,1.736813,4.983,3.246188
14WFNW007.wav,14,3,14b01Na.wav,N,neutral,4.983,7.555625,2.572625
14WFNW007.wav,14,4,14b09Wc.wav,W,anger,7.555625,10.326313,2.770688
14TTWN008.wav,14,1,14a02Tb.wav,T,sadness,0.0,2.137375,2.137375
14TTWN008.wav,14,2,14a04Tb.wav,T,sadness,2.137375,4.362938,2.225563
14TTWN008.wav,14,3,14a04Wb.wav,W,anger,4.362938,6.09975,1.736813
14TTWN008.wav,14,4,14a07Na.wav,N,neutral,6.09975,8.195813,2.096062
14FTFN009.wav,14,1,14a05Fa.wav,F,happiness,0.0,3.246188,3.246188
14FTFN009.wav,14,2,14a05Ta.wav,T,sadness,3.246188,6.983688,3.7375
