generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
16LTWL001.wav,16,1,16a05La.wav,L,boredom,0.0,4.050937,4.050937
16LTWL001.wav,16,2,16b01Tb.wav,T,sadness,4.050937,8.428687,4.37775
16LTWL001.wav,16,3,16b01Wa.wav,W,anger,8.428687,11.038562,2.609875
16LTWL001.wav,16,4,16b09Lb.wav,L,boredom,11.038562,14.2245,3.185938
16ETLW002.wav,16,1,16a02Ec.wav,E,disgust,0.0,2.4875,2.4875
16ETLW002.wav,16,2,16a02Tc.wav,T,sadness,2.4875,4.679437,2.191937
16ETLW002.wav,16,3,16a04Lc.wav,L,boredom,4.679437,7.333187,2.65375
16ETLW002.wav,16,4,16a05Wb.wav,W,anger,7.333187,11.07425,3.741062
16ALEF003.wav,16,1,16a04Ab.wav,A,fear,0.0,1.48,1.48
16ALEF003.wav,16,2,16a05La.wav,L,boredom,1.48,5.530938,4.050937
16ALEF003.wav,16,3,16b09Eb.wav,E,disgust,5.530938,10.556625,5.025688
16ALEF003.wav,16,4,16b09Fb.wav,F,happiness,10.556625,14.058438,3.501813
16FEWA004.wav,16,1,16a01Fc.wav,F,happiness,0.0,2.096375,2.096375
16FEWA004.wav,16,2,16a07Ea.wav,E,disgust,2.096375,5.092812,2.996437
16FEWA004.wav,16,3,16b03Wb.wav,W,anger,5.092812,9.017375,3.924562
16FEWA004.wav,16,4,16b10Aa.wav,A,fear,9.017375,11.600062,2.582688
16WWLE005.wav,16,1,16a05Wc.wav,W,anger,0.0,3.80075,3.80075
16WWLE005.wav,16,2,16b01Wa.wav,W,anger,3.80075,6.410625,2.609875
16WWLE005.wav,16,3,16b02Lb.wav,L,boredom,6.410625,9.809375,3.39875
16WWLE005.wav,16,4,16b10Eb.wav,E,disgust,9.809375,13.033875,3.2245
16FEL006.wav,16,1,16a01Fc.wav,F,happiness,0.0,2.096375,2.096375
16FEL006.wav,16,2,16a02Ea.wav,E,disgust,2.096375,5.044875,2.9485
16FEL006.wav,16,3,16a05La.wav,L,boredom,5.044875,9.095813,4.050937
16NTF007.wav,16,1,16a04Nc.wav,N,neutral,0.0,1.825937,1.825937
16NTF007.wav,16,2,16a05Tb.wav,T,sadness,1.825937,8.613938,6.788
16NTF007.wav,16,3,16a07Fa.wav,F,happiness,8.613938,10.985188,2.37125
16LTW008.wav,16,1,16a02Lb.wav,L,boredom,0.0,2.081125,2.081125
16LTW008.wav,16,2,16a02Tc.wav,T,sadness,2.081125,4.273062,2.191937
16LTW008.wav,16,3,16b09Wb.wav,W,anger,4.273062,7.963062,3.69
16NLTE009.wav,16,1,16a02Nb.wav,N,neutral,0.0,1.660438,1.660438
16NLTE009.wav,16,2,16a04La.wav,L,boredom,1.660438,3.689375,2.028938
16NLTE009.wav,16,3,16b01Tb.wav,T,sadness,3.689375,8.067125,4.37775
16NLTE009.wav,16,4,16b10Eb.wav,E,disgust,8.067125,11.291625,3.2245
16FAFW010.wav,16,1,16a01Fc.wav,F,happiness,0.0,2.096375,2.096375
16FAFW010.wav,16,2,16b01Aa.wav,A,fear,2.096375,4.177688,2.081313
16FAFW010.wav,16,3,16b01Fa.wav,F,happiness,4.177688,6.827438,2.64975
16FAFW010.wav,16,4,16b10Wb.wav,W,anger,6.827438,9.349937,2.5225
16FWLL011.wav,16,1,16a01Fc.wav,F,happiness,0.0,2.096375,2.096375
16FWLL011.wav,16,2,16a04Wb.wav,W,anger,2.096375,4.658313,2.561937
16FWLL011.wav,16,3,16a07La.wav,L,boredom,4.658313,6.733,2.074688
16FWLL011.wav,16,4,16b09La.wav,L,boredom,6.733,9.799188,3.066187
16EN012.wav,16,1,16a04Ea.wav,E,disgust,0.0,2.65,2.65
16EN012.wav,16,2,16a04Nc.wav,N,neutral,2.65,4.475937,1.825937
16ENLW013.wav,16,1,16a02Ec.wav,E,disgust,0.0,2.4875,2.4875
16ENLW013.wav,16,2,16a02Nb.wav,N,neutral,2.4875,4.147937,1.660438
16ENLW013.wav,16,3,16a04Lc.wav,L,boredom,4.147937,6.801687,2.65375
16ENLW013.wav,16,4,16a04Wb.wav,W,anger,6.801687,9.363625,2.561937
16LEET014.wav,16,1,16a05La.wav,L,boredom,0.0,4.050937,4.050937
16LEET014.wav,16,2,16b02Eb.wav,E,disgust,4.050937,8.2395,4.188562
16LEET014.wav,16,3,16b10Eb.wav,E,disgust,8.2395,11.464,3.2245
16LEET014.wav,16,4,16b10Tb.wav,T,sadness,11.464,14.964625,3.500625
16EFLA015.wav,16,1,16a02Ea.wav,E,disgust,0.0,2.9485,2.9485
16EFLA015.wav,16,2,16a07Fa.wav,F,happiness,2.9485,5.31975,2.37125
16EFLA015.wav,16,3,16b01Lc.wav,L,boredom,5.31975,7.785438,2.465688
16EFLA015.wav,16,4,16b02Aa.wav,A,fear,7.785438,10.789,3.003563
16NLNE016.wav,16,1,16a01Nc.wav,N,neutral,0.0,1.771937,1.771937
16NLNE016.wav,16,2,16a07La.wav,L,boredom,1.771937,3.846625,2.074688
16NLNE016.wav,16,3,16a07Nb.wav,N,neutral,3.846625,5.853687,2.007062
16NLNE016.wav,16,4,16b01Eb.wav,E,disgust,5.853687,9.275313,3.421625
16LAW017.wav,16,1,16a01Lb.wav,L,boredom,0.0,2.033562,2.033562
16LAW017.wav,16,2,16b10Aa.wav,A,fear,2.033562,4.61625,2.582688
16LAW017.wav,16,3,16b10Wa.wav,W,anger,4.61625,7.030375,2.414125
16NAWL018.wav,16,1,16a01Nc.wav,N,neutral,0.0,1.771937,1.771937
16NAWL018.wav,16,2,16a04Ab.wav,A,fear,1.771937,3.251937,1.48
16NAWL018.wav,16,3,16a05Wb.wav,W,anger,3.251937,6.993,3.741062
16NAWL018.wav,16,4,16b01La.wav,L,boredom,6.993,9.936938,2.943938
16ELFW019.wav,16,1,16a02Ea.wav,E,disgust,0.0,2.9485,2.9485
16ELFW019.wav,16,2,16a07Lb.wav,L,boredom,2.9485,5.115813,2.167312
16ELFW019.wav,16,3,16b01Fa.wav,F,happiness,5.115813,7.765563,2.64975
16ELFW019.wav,16,4,16b01Wa.wav,W,anger,7.765563,10.375438,2.609875
16EFAW020.wav,16,1,16a01Ec.wav,E,disgust,0.0,2.430438,2.430438
16EFAW020.wav,16,2,16a05Fc.wav,F,happiness,2.430438,6.042813,3.612375
16EFAW020.wav,16,3,16b02Aa.wav,A,fear,6.042813,9.046375,3.003563
16EFAW020.wav,16,4,16b10Wb.wav,W,anger,9.046375,11.568875,2.5225
16NLE021.wav,16,1,16a01Nc.wav,N,neutral,0.0,1.771937,1.771937
16NLE021.wav,16,2,16a07La.wav,L,boredom,1.771937,3.846625,2.074688
16NLE021.wav,16,3,16b02Eb.wav,E,disgust,3.846625,8.035187,4.188562
16TAWA022.wav,16,1,16a01Tb.wav,T,sadness,0.0,2.607562,2.607562
16TAWA022.wav,16,2,16b01Aa.wav,A,fear,2.607562,4.688875,2.081313
16TAWA022.wav,16,3,16b09Wb.wav,W,anger,4.688875,8.378875,3.69
16TAWA022.wav,16,4,16b10Aa.wav,A,fear,8.378875,10.961562,2.582688
16WNFE023.wav,16,1,16a04Wc.wav,W,anger,0.0,1.944063,1.944063
16WNFE023.wav,16,2,16a07Nb.wav,N,neutral,1.944063,3.951125,2.007062
16WNFE023.wav,16,3,16b03Fd.wav,F,happiness,3.951125,7.608562,3.657437
16WNFE023.wav,16,4,16b09Eb.wav,E,disgust,7.608562,12.63425,5.025688
16NTWT024.wav,16,1,16a01Nc.wav,N,neutral,0.0,1.771937,1.771937
16NTWT024.wav,16,2,16a04Tc.wav,T,sadness,1.771937,4.937625,3.165688
16NTWT024.wav,16,3,16a04Wb.wav,W,anger,4.937625,7.499563,2.561937
16NTWT024.wav,16,4,16a05Tb.wav,T,sadness,7.499563,14.287562,6.788
16EFW025.wav,16,1,16a02Ea.wav,E,disgust,0.0,2.9485,2.9485
16EFW025.wav,16,2,16a07Fa.wav,F,happiness,2.9485,5.31975,2.37125
16EFW025.wav,16,3,16b01Wa.wav,W,anger,5.31975,7.929625,2.609875
16LWLW026.wav,16,1,16a02Lb.wav,L,boredom,0.0,2.081125,2.081125
16LWLW026.wav,16,2,16a02Wb.wav,W,anger,2.081125,3.851187,1.770063
16LWLW026.wav,16,3,16b09La.wav,L,boredom,3.851187,6.917375,3.066187
16LWLW026.wav,16,4,16b09Wb.wav,W,anger,6.917375,10.607375,3.69
16LTLF027.wav,16,1,16a07La.wav,L,boredom,0.0,2.074688,2.074688
16LTLF027.wav,16,2,16a07Td.wav,T,sadness,2.074688,5.804187,3.7295
16LTLF027.wav,16,3,16b02Lb.wav,L,boredom,5.804187,9.202937,3.39875
16LTLF027.wav,16,4,16b09Fb.wav,F,happiness,9.202937,12.70475,3.501813
16WLFA028.wav,16,1,16a01Wb.wav,W,anger,0.0,2.199875,2.199875
16WLFA028.wav,16,2,16a04La.wav,L,boredom,2.199875,4.228813,2.028938
16WLFA028.wav,16,3,16b03Fd.wav,F,happiness,4.228813,7.88625,3.657437
16WLFA028.wav,16,4,16b09Ab.wav,A,fear,7.88625,9.937812,2.051563
16TNLW029.wav,16,1,16a05Tb.wav,T,sadness,0.0,6.788,6.788
16TNLW029.wav,16,2,16a07Nb.wav,N,neutral,6.788,8.795063,2.007062
16TNLW029.wav,16,3,16b09La.wav,L,boredom,8.795063,11.86125,3.066187
16TNLW029.wav,16,4,16b09Wb.wav,W,anger,11.86125,15.55125,3.69
16WLFL030.wav,16,1,16a05Wc.wav,W,anger,0.0,3.80075,3.80075
16WLFL030.wav,16,2,16a07Lb.wav,L,boredom,3.80075,5.968063,2.167312
16WLFL030.wav,16,3,16b01Fa.wav,F,happiness,5.968063,8.617812,2.64975
16WLFL030.wav,16,4,16b09Lb.wav,L,boredom,8.617812,11.80375,3.185938
16TENN031.wav,16,1,16a01Tb.wav,T,sadness,0.0,2.607562,2.607562
16TENN031.wav,16,2,16a02Ea.wav,E,disgust,2.607562,5.556062,2.9485
16TENN031.wav,16,3,16a04Nc.wav,N,neutral,5.556062,7.382,1.825937
16TENN031.wav,16,4,16b03Nb.wav,N,neutral,7.382,11.281187,3.899188
